game_id,move_number,increment_sec,time_left_sec,time_spent_sec,time_left_ratio,eval_volatility,pieces_remaining,material_density,num_minor_pieces,num_rooks,num_queens,num_pawns,complexity_material_score,white_castled_king,white_castled_queen,black_castled_king,black_castled_queen,queen_present,is_opening,is_middlegame,is_endgame,is_pawn_move,is_knight_move,is_bishop_move,is_rook_move,is_queen_move,is_king_move,avg_time_spent_per_move,time_spent_ratio,is_mate_threat,is_checkmate,is_inaccuracy,is_mistake,is_blunder,eval_unified,complexity_material_norm,eval_volatility_norm,time_left_ratio_clipped,time_pressure_norm,material_time_pressure_int,time_eval_volatility_int,move_number_norm,late_endgame_int,cumulative_time_pressure,color_white
9t5vhITN,25,1,206.83,57.72,0.34471666666666667,11.32352516764202,20,0.625,3,4,0,11,40,1,0,1,0,0,0,0,1,0,0,1,0,0,0,14.86225806451613,3.8836628828163997,0,0,0,0,0,19.0,0.5128205128205128,0.037891316410038414,0.34471666666666667,0.6552833333333333,0.336042735042735,0.024829548121558007,0.7741935483870968,0.7741935483870968,1.1229518373016734,0
9t5vhITN,26,1,185.07,22.76,0.30845,25.93581821856921,19,0.59375,2,4,0,11,37,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14.86225806451613,1.5313958283593427,0,0,0,0,0,62.0,0.47435897435897434,0.08678766372872278,0.30845,0.69155,0.3280429487179487,0.060018008851598234,0.8064516129032258,0.8064516129032258,1.1386612215731222,0
9t5vhITN,27,1,172.99,13.08,0.28831666666666667,34.70190516703978,19,0.59375,2,4,0,11,37,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14.86225806451613,0.8800816096195168,0,0,0,0,0,104.0,0.47435897435897434,0.11612115920163252,0.28831666666666667,0.7116833333333333,0.337593376068376,0.0826414936511485,0.8387096774193549,0.8387096774193549,1.129084198908174,0
9t5vhITN,28,1,173.95,0.040000000000000036,0.28991666666666666,18.547236990991408,17,0.53125,2,2,0,11,27,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14.86225806451613,0.002691381069172837,0,0,0,0,0,98.0,0.34615384615384615,0.06206364316351576,0.28991666666666666,0.7100833333333334,0.24579807692307695,0.04407035861635982,0.8709677419354839,0.8709677419354839,1.0888558839853524,0
9t5vhITN,29,1,172.19,2.76,0.2869833333333333,140.02856851371436,15,0.46875,0,2,0,11,21,1,0,1,0,0,0,0,1,0,0,1,0,0,0,14.86225806451613,0.18570529377292555,0,0,0,0,0,-196.0,0.2692307692307692,0.4685702303342673,0.2869833333333333,0.7130166666666666,0.19196602564102563,0.3340983837321715,0.9032258064516129,0.9032258064516129,1.0577127601849239,0
9t5vhITN,30,1,170.19,3.0,0.28365,137.89126150702953,15,0.46875,0,2,0,11,21,1,0,1,0,0,0,0,1,0,0,1,0,0,0,14.86225806451613,0.20185358018796257,0,0,0,0,0,-193.0,0.2692307692307692,0.4614182723656384,0.28365,0.71635,0.19286346153846154,0.33053697940912513,0.9354838709677419,0.9354838709677419,1.0291841208516919,0
9t5vhITN,31,1,169.34,1.85,0.28223333333333334,34.19876540981495,15,0.46875,0,2,0,11,21,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14.86225806451613,0.12447637444924359,0,0,0,0,0,-267.0,0.2692307692307692,0.1144375291078915,0.28223333333333334,0.7177666666666667,0.1932448717948718,0.08213944380934092,0.967741935483871,0.967741935483871,0.9999999999999999,0
APtuyYz1,3,5,605.31,2.2,1.0088499999999998,4.189935029992178,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13.276875,0.16570164289412984,0,0,0,0,0,24.0,1.0,0.014020559111098582,1.0,0.0,0.0,0.0,0.03125,0.0,0.11850178097883224,0
APtuyYz1,4,5,608.83,1.48,1.0147166666666667,2.8674417556808756,30,0.9375,8,4,2,14,76,0,0,0,0,1,1,0,0,1,0,0,0,0,0,13.276875,0.11147201431059643,0,0,0,0,0,20.0,0.9743589743589743,0.009595169458565821,1.0,0.0,0.0,0.0,0.046875,0.0,0.11674433931177329,0
APtuyYz1,5,5,603.79,10.04,1.0063166666666665,2.160246899469287,30,0.9375,8,4,2,14,76,0,0,0,0,1,1,0,0,0,0,1,0,0,0,13.276875,0.7562020430259379,0,0,0,0,0,25.0,0.9743589743589743,0.007228720524726876,1.0,0.0,0.0,0.0,0.0625,0.0,0.24463588005460618,0
APtuyYz1,6,5,600.59,8.2,1.0009833333333333,2.3570226039551585,30,0.9375,8,4,2,14,76,0,0,1,0,1,1,0,0,0,0,0,0,0,1,13.276875,0.6176152144235747,0,0,0,0,0,25.0,0.9743589743589743,0.007887180710057572,1.0,0.0,0.0,0.0,0.078125,0.0,0.3067991024494343,0
APtuyYz1,7,5,576.99,28.6,0.96165,0.9428090415820634,30,0.9375,8,4,2,14,76,0,0,1,0,1,1,0,0,1,0,0,0,0,0,13.276875,2.154121357623688,0,0,0,0,0,23.0,0.9743589743589743,0.003154872284023029,0.96165,0.038349999999999995,0.03736666666666666,0.00012098935209228315,0.09375,0.0,0.570702281760042,0
APtuyYz1,8,5,578.51,3.48,0.9641833333333333,2.943920288775949,30,0.9375,8,4,2,14,76,0,0,1,0,1,1,0,0,1,0,0,0,0,0,13.276875,0.2621098714870781,0,0,0,0,0,30.0,0.9743589743589743,0.0098510855494632,0.9641833333333333,0.03581666666666672,0.03489829059829065,0.00035283304742994077,0.109375,0.0,0.5321282304759215,0
APtuyYz1,9,5,579.63,3.88,0.96605,24.91318258807306,30,0.9375,8,4,2,14,76,0,0,1,0,1,1,0,0,1,0,0,0,0,0,13.276875,0.2922374429223744,0,0,0,0,0,79.0,0.9743589743589743,0.08336567193079421,0.96605,0.033950000000000036,0.033079487179487214,0.0028302645620504664,0.125,0.0,0.5054736985255274,0
APtuyYz1,10,5,580.83,3.8,0.9680500000000001,23.584363935078308,30,0.9375,8,4,2,14,76,0,0,1,0,1,1,0,0,1,0,0,0,0,0,13.276875,0.28621192863531514,0,0,0,0,0,28.0,0.9743589743589743,0.07891911599642257,0.9680500000000001,0.03194999999999992,0.031130769230769156,0.002521465756085695,0.140625,0.0,0.48354752153650615,0
APtuyYz1,11,5,551.31,34.519999999999996,0.91885,20.83266665599966,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,0,1,0,0,0,0,13.276875,2.600009414866073,0,0,0,0,0,52.0,0.9743589743589743,0.06971125618928772,0.91885,0.08115000000000006,0.07906923076923082,0.005657068439760703,0.15625,0.0,0.6759531482028304,0
APtuyYz1,12,5,554.99,1.3199999999999998,0.9249833333333334,37.59728122558273,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,1,0,0,0,0,0,13.276875,0.09942098573647788,0,0,0,0,0,117.0,0.9743589743589743,0.12580980374792677,0.9249833333333334,0.07501666666666662,0.07309316239316235,0.009437832111156967,0.171875,0.0,0.6279088013306343,0
APtuyYz1,13,5,531.39,28.6,0.8856499999999999,32.96799795087486,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,0,0,1,0,0,0,13.276875,2.154121357623688,0,0,0,0,0,126.0,0.9743589743589743,0.11031907672460517,0.8856499999999999,0.11435000000000006,0.11141794871794877,0.012614986423458608,0.1875,0.0,0.7453097671993307,0
APtuyYz1,14,5,534.19,2.2,0.8903166666666668,25.019992006393608,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,0,0,0,1,0,0,13.276875,0.16570164289412984,0,0,0,0,0,174.0,0.9743589743589743,0.08372308266687144,0.8903166666666668,0.10968333333333324,0.10687094017094008,0.009183026783844675,0.203125,0.0,0.7039091868918165,0
APtuyYz1,15,5,524.43,14.76,0.8740499999999999,25.019992006393608,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,0,0,0,1,0,0,13.276875,1.1117073859624347,0,0,0,0,0,183.0,0.9743589743589743,0.08372308266687144,0.8740499999999999,0.12595000000000012,0.12272051282051294,0.010544922261892468,0.21875,0.0,0.7310957334965243,0
APtuyYz1,16,5,526.91,2.52,0.8781833333333333,5.436502143433363,30,0.9375,8,4,2,14,76,1,0,1,0,1,0,1,0,0,0,1,0,0,0,13.276875,0.18980370004236688,0,0,0,0,0,170.0,0.9743589743589743,0.0181918810468438,0.8781833333333333,0.12181666666666668,0.11869316239316241,0.0022160743095230224,0.234375,0.0,0.6972649814056395,0
APtuyYz1,17,5,528.67,3.24,0.8811166666666665,16.21384867602041,28,0.875,7,4,1,14,64,1,0,1,0,1,0,1,0,0,0,0,0,1,0,13.276875,0.2440333286259003,0,0,0,0,0,144.0,0.8205128205128205,0.05425554863101924,0.8811166666666665,0.11888333333333345,0.09754529914529923,0.006450080473084344,0.25,0.0,0.6706042959480077,0
APtuyYz1,18,5,425.15,108.52,0.7085833333333333,26.71246067953223,28,0.875,7,4,1,14,64,1,0,1,0,1,0,1,0,0,1,0,0,0,0,13.276875,8.173610130395895,0,0,0,0,0,209.0,0.8205128205128205,0.08938650152791926,0.7085833333333333,0.29141666666666666,0.2391111111111111,0.026048716320261137,0.265625,0.0,1.0874379534173348,0
APtuyYz1,19,5,428.99,1.1600000000000001,0.7149833333333333,46.69284979761058,26,0.8125,6,4,0,14,52,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13.276875,0.08736995716235937,0,0,0,0,0,258.0,0.6666666666666666,0.15624582623999989,0.7149833333333333,0.2850166666666667,0.19001111111111113,0.04453266457550397,0.28125,0.28125,1.0348027957197046,0
APtuyYz1,20,5,348.59,85.4,0.5809833333333333,20.401524997465806,26,0.8125,6,4,0,14,52,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13.276875,6.432236501435767,0,0,0,0,0,242.0,0.6666666666666666,0.06826854954456386,0.5809833333333333,0.4190166666666667,0.27934444444444445,0.02860566006833134,0.296875,0.296875,1.3046744810055078,0
APtuyYz1,21,5,338.03,15.56,0.5633833333333332,8.339997335464536,24,0.75,5,4,0,14,49,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13.276875,1.1719625288330273,0,0,0,0,0,239.0,0.6282051282051282,0.027907694222290485,0.5633833333333332,0.43661666666666676,0.2742848290598291,0.012184964425689067,0.3125,0.3125,1.2983548642353895,0
APtuyYz1,22,5,342.59,0.4400000000000004,0.5709833333333333,32.78549814916481,23,0.71875,4,4,0,14,46,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,0.033140328578826,0,0,0,0,0,310.0,0.5897435897435898,0.10970838724151685,0.5709833333333333,0.4290166666666667,0.2530098290598291,0.04706672659973143,0.328125,0.328125,1.2408451126146367,0
APtuyYz1,23,5,346.75,0.8399999999999999,0.5779166666666666,35.78019315518325,21,0.65625,2,4,0,14,40,1,0,1,0,0,0,0,1,0,1,0,0,0,0,13.276875,0.06326790001412229,0,0,0,0,0,319.0,0.5128205128205128,0.11972937755545775,0.5779166666666666,0.42208333333333337,0.21645299145299146,0.050535774776532795,0.34375,0.34375,1.189646103371136,0
APtuyYz1,24,5,346.67,5.08,0.5777833333333333,4.4969125210773475,19,0.59375,2,3,0,13,34,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,0.3826201572282634,0,0,0,0,0,309.0,0.4358974358974359,0.015047781735966919,0.5777833333333333,0.4222166666666667,0.1840431623931624,0.006353424245287499,0.359375,0.359375,1.1560200222818497,0
APtuyYz1,25,5,347.31,4.36,0.57885,6.599663291074444,19,0.59375,2,3,0,13,34,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,0.32839052864473006,0,0,0,0,0,325.0,0.4358974358974359,0.022084105988161205,0.57885,0.42115,0.18357820512820514,0.009300721236914092,0.375,0.375,1.1229148425363649,0
APtuyYz1,26,5,352.27,0.040000000000000036,0.5871166666666666,6.599663291074443,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,0.0030127571435296357,0,0,0,0,0,319.0,0.3076923076923077,0.022084105988161202,0.5871166666666666,0.4128833333333334,0.12704102564102565,0.009118159294078625,0.390625,0.390625,1.0798416854058712,0
APtuyYz1,27,5,330.27,27.0,0.55045,58.50546033396275,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,2.0336110718825022,0,0,0,0,0,198.0,0.3076923076923077,0.19577374328305266,0.55045,0.44955,0.13832307692307694,0.08801008629289632,0.40625,0.40625,1.1151664774975982,0
APtuyYz1,28,5,334.35,0.9199999999999999,0.55725,64.05379683429304,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,0.06929341430118156,0,0,0,0,0,172.0,0.3076923076923077,0.21433984975351308,0.55725,0.44275,0.13623076923076924,0.09489896847836791,0.421875,0.421875,1.0778138680977263,0
APtuyYz1,29,5,320.35,19.0,0.5339166666666667,13.299958228840003,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,1.4310596431765759,0,0,0,0,0,202.0,0.3076923076923077,0.04450495036027835,0.5339166666666667,0.4660833333333333,0.1434102564102564,0.020743015613753066,0.4375,0.4375,1.0899947568935486,0
APtuyYz1,30,5,324.03,1.3199999999999998,0.5400499999999999,14.636332266733433,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.09942098573647788,0,0,0,0,0,204.0,0.3076923076923077,0.048976788481562374,0.5400499999999999,0.4599500000000001,0.14152307692307695,0.022526873862094617,0.453125,0.453125,1.056975631188313,0
APtuyYz1,31,5,327.87,1.1600000000000001,0.54645,3.8586123009300755,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,0.08736995716235937,0,0,0,0,0,211.0,0.3076923076923077,0.012911871297465734,0.54645,0.45355,0.13955384615384617,0.005856179226965584,0.46875,0.46875,1.025698028800379,0
APtuyYz1,32,5,304.35,28.52,0.5072500000000001,5.312459150169742,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,2.1480958433366286,0,0,0,0,0,198.0,0.3076923076923077,0.017776802505787413,0.5072500000000001,0.4927499999999999,0.1516153846153846,0.008759519434726746,0.484375,0.484375,1.0607729605046368,0
APtuyYz1,33,5,301.23,8.120000000000001,0.50205,23.471022323045258,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,0.6115897001365156,0,0,0,0,0,156.0,0.3076923076923077,0.07853984692425761,0.50205,0.49795,0.15321538461538461,0.039108916775934074,0.5,0.5,1.0471613465540877,0
APtuyYz1,34,5,283.47,22.76,0.47245000000000004,17.172329163188344,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,1.7142588146683615,0,0,0,0,0,175.0,0.3076923076923077,0.05746286144875466,0.47245000000000004,0.52755,0.16232307692307693,0.03031453255729052,0.515625,0.515625,1.0667818603221544,0
APtuyYz1,35,5,282.43,6.04,0.47071666666666667,20.17148702720969,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.4549263286729746,0,0,0,0,0,205.0,0.3076923076923077,0.06749878558958936,0.47071666666666667,0.5292833333333333,0.16285641025641026,0.035725982232809816,0.53125,0.53125,1.0493002737036066,0
APtuyYz1,36,5,273.15,14.28,0.45525,19.430788855719562,17,0.53125,2,1,0,13,24,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,1.075554300240079,0,0,0,0,0,222.0,0.3076923076923077,0.06502022627482133,0.45525,0.5447500000000001,0.16761538461538464,0.035419768263208924,0.546875,0.546875,1.0500295522185086,0
APtuyYz1,37,5,235.39,42.76,0.39231666666666665,11.51810169544733,16,0.5,2,1,0,12,23,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,3.220637386433178,0,0,0,0,0,233.0,0.2948717948717949,0.03854241760616645,0.39231666666666665,0.6076833333333334,0.17918867521367524,0.023421584805640584,0.5625,0.5625,1.108694628818905,0
APtuyYz1,38,5,240.03,0.3600000000000003,0.40005,8.178562764256865,15,0.46875,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.027114814291766723,0,0,0,0,0,213.0,0.23076923076923078,0.027367494211552792,0.40005,0.59995,0.13845000000000002,0.0164191281522211,0.578125,0.578125,1.0802320021208225,0
APtuyYz1,39,5,185.47,59.56,0.30911666666666665,20.548046676563256,15,0.46875,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,4.485995386715624,0,0,0,0,0,263.0,0.23076923076923078,0.06875884732916866,0.30911666666666665,0.6908833333333333,0.1594346153846154,0.04750434163893381,0.59375,0.59375,1.167559268392484,0
APtuyYz1,40,5,162.35,28.12,0.27058333333333334,89.10792457588843,15,0.46875,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,2.1179682719013324,0,0,1,0,0,422.0,0.23076923076923078,0.29817715903482406,0.27058333333333334,0.7294166666666666,0.16832692307692307,0.2174953894193179,0.609375,0.609375,1.1913194934802052,0
APtuyYz1,41,5,107.79,59.56,0.17965,93.75262959275092,15,0.46875,2,0,0,12,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,4.485995386715624,0,0,0,0,0,486.0,0.23076923076923078,0.31371949102240576,0.17965,0.82035,0.18931153846153848,0.25735978446023056,0.625,0.625,1.2716774420957033,0
APtuyYz1,42,5,110.43,2.36,0.18405000000000002,26.733250207684563,13,0.40625,2,0,0,10,16,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,0.17775267146824836,0,0,0,0,0,442.0,0.20512820512820512,0.08945606843200372,0.18405000000000002,0.81595,0.16737435897435896,0.07299167903709343,0.640625,0.640625,1.245631614223621,0
APtuyYz1,43,5,87.79,27.64,0.14631666666666668,19.48218559493661,13,0.40625,2,0,0,10,16,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,2.0818151861789764,0,0,0,0,0,480.0,0.20512820512820512,0.06519221247870088,0.14631666666666668,0.8536833333333333,0.17511452991452992,0.0556535052561923,0.65625,0.65625,1.265077743803978,0
APtuyYz1,44,5,77.39,15.4,0.12898333333333334,59.111946527095704,13,0.40625,2,0,0,10,16,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,1.1599115002589089,0,0,0,0,0,340.0,0.20512820512820512,0.1978031961170508,0.12898333333333334,0.8710166666666667,0.17867008547008545,0.17228988053788652,0.671875,0.671875,1.2626876019052267,0
APtuyYz1,45,5,66.11,16.28,0.11018333333333333,71.18052168020874,13,0.40625,2,0,0,10,16,1,0,1,0,0,0,0,1,0,0,0,1,0,0,13.276875,1.2261921574165608,0,0,0,0,0,320.0,0.20512820512820512,0.23818763408798346,0.11018333333333333,0.8898166666666667,0.18252649572649574,0.21194332660538917,0.6875,0.6875,1.2618765920277006,0
APtuyYz1,46,5,20.99,20.99,0.03498333333333333,227.83473542606856,13,0.40625,2,0,0,10,16,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,1.0,0,0,0,0,1,813.0,0.20512820512820512,0.7623913861997674,0.03498333333333333,0.9650166666666666,0.19795213675213674,0.7357203942058789,0.703125,0.703125,1.256183622635794,0
APtuyYz1,47,5,12.83,12.83,0.021383333333333334,221.95545098560257,12,0.375,1,0,0,10,13,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,1.0,0,0,0,0,0,765.0,0.16666666666666666,0.7427178460521366,0.021383333333333334,0.9786166666666667,0.16310277777777776,0.7268360627773884,0.71875,0.71875,1.2507329072605644,0
APtuyYz1,48,5,16.35,1.48,0.027250000000000003,33.25657829663178,10,0.3125,0,0,0,10,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,0.11147201431059643,0,0,0,0,0,846.0,0.1282051282051282,0.111284737950143,0.027250000000000003,0.97275,0.12471153846153846,0.10825222884100161,0.734375,0.734375,1.2269983053241067,0
APtuyYz1,49,5,13.79,7.5600000000000005,0.02298333333333333,33.76717669901086,10,0.3125,0,0,0,10,10,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13.276875,0.5694111001271007,0,0,0,0,0,820.0,0.1282051282051282,0.1129933265156802,0.02298333333333333,0.9770166666666666,0.125258547008547,0.11039636322792815,0.75,0.75,1.21357815827927,0
APtuyYz1,50,5,18.43,0.3600000000000003,0.030716666666666666,24.143091949642425,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.027114814291766723,0,0,0,0,0,879.0,0.10256410256410256,0.08078875815057253,0.030716666666666666,0.9692833333333334,0.09941367521367521,0.07830719679604745,0.765625,0.765625,1.18984889139952,0
APtuyYz1,51,5,22.03,1.4,0.03671666666666667,24.689178916188272,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,0.10544650002353716,0,0,0,0,0,838.0,0.10256410256410256,0.08261610023092715,0.03671666666666667,0.9632833333333334,0.0987982905982906,0.07958271241744828,0.78125,0.78125,1.1685860994117554,0
APtuyYz1,52,5,26.03,1.0,0.043383333333333336,31.857320805254304,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,0.07531892858824082,0,0,0,0,0,801.0,0.10256410256410256,0.10660247623747343,0.043383333333333336,0.9566166666666667,0.09811452991452992,0.10197770547670437,0.796875,0.796875,1.1475617307420725,0
APtuyYz1,53,5,29.39,1.6400000000000001,0.04898333333333334,77.61586321250458,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.12352304288471497,0,0,1,0,0,981.0,0.10256410256410256,0.25972187882156583,0.04898333333333334,0.9510166666666666,0.09754017094017094,0.24699983545728946,0.8125,0.8125,1.1282402460655185,0
APtuyYz1,54,5,32.91,1.48,0.054849999999999996,77.61586321250458,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.11147201431059643,0,0,0,0,0,944.0,0.10256410256410256,0.25972187882156583,0.054849999999999996,0.94515,0.09693846153846154,0.24547613376820296,0.828125,0.828125,1.1094112047367237,0
APtuyYz1,55,5,34.27,3.6399999999999997,0.05711666666666667,17.211107524567446,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.276875,0.2741609000611966,0,0,0,0,0,980.0,0.10256410256410256,0.05759262343887035,0.05711666666666667,0.9428833333333333,0.0967059829059829,0.05430312476345354,0.84375,0.84375,1.094224835560805,0
APtuyYz1,56,5,32.83,6.4399999999999995,0.05471666666666666,15.92342788332825,8,0.25,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.48505390010827093,0,0,0,0,0,949.0,0.10256410256410256,0.05328372881474869,0.05471666666666666,0.9452833333333334,0.09695213675213675,0.050368220786435026,0.859375,0.859375,1.0833467831420098,0
APtuyYz1,57,5,34.91,2.92,0.05818333333333333,38.663792996664064,7,0.21875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.21993127147766323,0,0,0,0,0,887.0,0.10256410256410256,0.12937861596627667,0.05818333333333333,0.9418166666666666,0.0965965811965812,0.12185093682730547,0.875,0.875,1.068199142586495,0
APtuyYz1,58,5,38.67,1.2400000000000002,0.06445000000000001,3782.732331620503,7,0.21875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.09339547144941865,1,0,0,0,0,8942.207407407406,0.10256410256410256,1.0,0.06445000000000001,0.93555,0.09595384615384615,0.93555,0.890625,0.890625,1.051392182739304,0
APtuyYz1,59,5,42.91,0.7599999999999998,0.07151666666666666,3801.90339095316,7,0.21875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.057242385727063014,1,0,0,0,0,8961.866666666667,0.10256410256410256,1.0,0.07151666666666666,0.9284833333333333,0.09522905982905983,0.9284833333333333,0.90625,0.90625,1.0345421861797743,0
APtuyYz1,60,5,47.15,0.7599999999999998,0.07858333333333332,16.05171796875726,6,0.1875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.057242385727063014,1,0,0,0,0,8981.525925925926,0.10256410256410256,0.05371301917683066,0.07858333333333332,0.9214166666666667,0.0945042735042735,0.049492071086518055,0.921875,0.921875,1.0182538561722292,0
APtuyYz1,61,5,52.19,0.0,0.08698333333333333,9.267463690217529,6,0.1875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.0,1,0,0,0,0,8961.866666666667,0.10256410256410256,0.031011226080729284,0.08698333333333333,0.9130166666666667,0.09364273504273504,0.02831376626547385,0.9375,0.9375,1.0015611700054714,0
APtuyYz1,62,5,56.59,0.5999999999999996,0.09431666666666667,9.267463690217529,6,0.1875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.04519135715294447,1,0,0,0,0,8981.525925925926,0.10256410256410256,0.031011226080729284,0.09431666666666667,0.9056833333333333,0.09289059829059829,0.028086350607548497,0.953125,0.953125,0.9861358504433339,0
APtuyYz1,63,5,60.35,1.2400000000000002,0.10058333333333333,16.051717968756517,6,0.1875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.09339547144941865,1,0,0,0,0,9001.185185185184,0.10256410256410256,0.05371301917682818,0.10058333333333333,0.8994166666666666,0.09224786324786324,0.04831038466462554,0.96875,0.96875,0.9719653682370812,0
APtuyYz1,64,5,65.39,0.0,0.10898333333333333,16.051717968756517,6,0.1875,0,0,0,8,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,13.276875,0.0,1,0,0,0,0,9020.844444444443,0.10256410256410256,0.05371301917682818,0.10898333333333333,0.8910166666666667,0.09138632478632479,0.047859195303540186,0.984375,0.984375,0.9567784093583769,0
AZF9lqDz,3,0,588.35,1.36,0.9805833333333334,3.0912061651652345,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,12.5,0.10880000000000001,0,0,0,0,0,24.0,1.0,0.010343940527252626,0.9805833333333334,0.019416666666666638,0.019416666666666638,0.0002008448452374882,0.0392156862745098,0.0,0.31146666666666667,0
AZF9lqDz,4,0,585.79,2.56,0.9763166666666666,2.6246692913372702,30,0.9375,8,4,2,14,76,0,0,0,0,1,1,0,0,1,0,0,0,0,0,12.5,0.2048,0,0,0,0,0,25.0,0.9743589743589743,0.008782792736131787,0.9763166666666666,0.02368333333333339,0.02307606837606843,0.00020800580796738832,0.058823529411764705,0.0,0.2848,0
AZF9lqDz,5,0,566.03,19.76,0.9433833333333332,12.970050972229146,28,0.875,8,4,1,13,66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12.5,1.5808000000000002,0,0,0,0,0,52.0,0.8461538461538461,0.04340099906762513,0.9433833333333332,0.05661666666666676,0.047906410256410334,0.002457219897212047,0.0784313725490196,0.0,0.544,0
AZF9lqDz,6,0,564.51,1.52,0.94085,31.899146627387317,28,0.875,8,4,1,13,66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12.5,0.1216,0,0,0,0,0,102.0,0.8461538461538461,0.10674243578514864,0.94085,0.059150000000000036,0.05005000000000003,0.006313815076691546,0.09803921568627451,0.0,0.4736,0
AZF9lqDz,7,0,558.35,6.16,0.9305833333333333,26.2466929133727,28,0.875,8,4,1,13,66,0,0,0,0,1,0,1,0,0,1,0,0,0,0,12.5,0.4928,0,0,0,0,0,112.0,0.8461538461538461,0.08782792736131788,0.9305833333333333,0.06941666666666668,0.0587371794871795,0.0060967219576648175,0.11764705882352941,0.0,0.4763428571428571,0
