time_left_sec,time_spent_ratio,eval_unified,complexity_material_norm,eval_volatility_norm,time_eval_volatility_int,color_white
1.3329376111927616,-0.7396768033242088,-0.0193417309124595,0.5782429433070074,-0.4790397472477332,-0.4924657894905543,1
-0.1517661056080085,0.6359884666023746,-0.135117212888421,-0.5340478876342849,-0.6407389031165983,-0.4614292770322218,0
-0.2564785810475121,1.0097880812926503,-0.109507889686365,0.0946382342020976,-0.1856977451099347,-0.4024459040542358,1
1.2886689223890686,0.5835493988838861,-0.059356298415672,0.3364405887545525,-0.3377164249207262,-0.4924657894905543,0
1.3082493039753171,-0.3439661921933682,-0.007070596878141,0.5782429433070074,-0.5256568798037957,-0.4924657894905543,1
1.2929255270817313,-0.4748179342476984,-0.0281449357631662,1.1585685942328996,-0.5508149237855133,-0.4924657894905543,0
-0.3683208693472262,0.3178956904399109,-4.462868752457867,-1.3561758931126318,0.3605193184983922,0.2919544015242065,1
-0.6216952636779768,0.5137546927241218,0.0342777895418452,0.6749638851279894,-0.06629406629099,0.0455400016729257,0
0.0116875145902415,0.1009976745223199,0.0262748760412027,-0.3406060039923208,-0.1362627329931889,-0.1762419108425173,1
-0.3824740799503297,1.901144214540055,-0.0150735103787835,-0.0988036494398659,-0.4732739965685602,-0.4330670883883215,1
1.1209586974981562,1.4627125862023784,-0.2159466392449102,-0.388966474902812,-0.5155065123858941,-0.4818905812181956,0
-1.5198388538298184,-0.3472501377615873,-0.0417498887142585,-0.5824083585447761,-0.2811373353108226,0.0285476287850268,1
-0.1534687474850735,-0.7389720283687887,-0.202341686293818,-0.0020827076188839,0.1302172060335951,0.0386579733442192,0
-1.7079807812455123,0.1100352524819485,0.3442573058000647,-0.195524591260848,-0.3443415221000085,-0.0468442047544278,0
-0.4369586200164131,1.9621331209636428,0.1167077985984629,-0.3406060039923208,-0.6059480378148947,-0.4280176826129918,0
-1.3155218285820065,-1.2892854445454551,1.6727409469067196,-1.4528968349336135,-0.6886477088589668,-0.4924657894905543,1
-1.4364094018536286,0.4176302650782605,0.1279118774993624,-0.6307688294552671,1.159834994482035,1.7997741911705103,1
-0.6935254678666608,0.4967269006795975,4.482204771889324,-0.0988036494398659,-0.3496751351054813,-0.3179650814779172,1
-0.4263171082847562,-0.0210506797112914,4.475836299569004,-0.0504431785293751,3.4129866024775306,2.6838281592216013,1
0.7029601166786734,1.9621331209636428,0.1097719402312394,-0.195524591260848,0.2122089749125528,-0.263844143587492,1
-0.3739608705650044,-0.1008998653959117,-0.0281449357631662,-1.9365015440385236,1.4339771812722228,1.100054978169711,0
1.2690885408028203,0.2036529353728282,-0.009204707144979,0.8684057687699535,-0.5710315709829514,-0.4924657894905543,0
1.136282474391742,0.318853157213223,-0.0276114081964567,0.3848010596650437,-0.5041034005819518,-0.4824978099547041,0
0.0797931896728456,1.4831775564777605,-0.078563290817214,1.061847652411918,-0.3281682001137991,-0.2974203129048238,0
-0.7264077391174806,-1.3273377279993297,-0.240755671096902,-1.0176525967391947,0.1170625840997371,0.2429411940589968,0
-0.6268031893091721,-0.9215872401355972,0.1105722315813037,-0.0504431785293751,-0.5156857476269742,-0.3425381389376424,1
1.1839564469495651,0.0305132122325285,0.0102690490399177,0.8684057687699535,-0.5851278881836205,-0.4891494738755395,0
0.4450098723033102,0.1587217852880099,0.8889889514104643,-1.4045363640231223,3.4129866024775306,1.0362199962786092,1
0.8400227877824138,-0.1400498431717391,-0.0281449357631662,1.061847652411918,-0.6039103384324468,-0.4763153193378743,1
1.338896857762489,-0.9867644503551596,-0.0174743844289762,1.2552895360538816,-0.4834136802581841,-0.4924657894905543,1
0.6152740600098204,-1.0059245306886488,0.0193390176739792,0.6749638851279894,-0.0173119748108539,-0.2949540213205583,1
-1.3299942845370598,0.9662218250727372,-0.017741148212331,0.9651267105909356,-0.5406157219849731,-0.3161587105482512,0
0.0534022405783363,-0.7771992165986713,1.7111549317098036,-1.5979782476650866,3.4129866024775306,1.7767180470395048,1
-0.3952438940283182,-0.0685707276781888,0.0825620343290549,-0.388966474902812,0.4261627318367888,0.3548703149967771,0
0.1155486690912126,1.9621331209636428,0.0585532938271274,0.3848010596650437,0.3339723034728407,0.0439888650925131,0
-0.7034220737771018,-0.7231141029071508,-0.1962061192766588,-0.3406060039923208,0.5532155537504101,0.6278773423472985,0
-1.501961114120635,-0.8288405478182261,0.2260809497739104,-1.1627340094706675,1.8056493250272152,2.6760049815166345,1
0.5046023380005887,-0.7645360807776116,0.0668229711111247,0.5782429433070074,-0.630369453142896,-0.4723464712921951,1
-1.6569015249335597,-1.0753263949946583,0.1023025542973064,-1.8397806022175416,0.170981933307609,0.6609130979484722,0
-1.4772728069031908,-1.9689893059144523,-0.0281449357631662,-0.6307688294552671,-0.6886477088589668,-0.4924657894905543,1
0.0721313012260527,1.9621331209636428,-0.098837338352175,0.4815220014860258,-0.0167808638194304,-0.1265640480370398,1
-0.461646927233857,-1.2010420719211037,0.6478344912577703,-1.5496177767545956,3.3140396943199018,2.6723981490553808,0
-1.7122373859381752,-0.8090288942998269,-1.7919870713047734,-1.4045363640231223,3.4129866024775306,5.115398388948412,1
-0.2215744225676777,0.9623664714602574,-0.2135457651947175,-0.195524591260848,-0.4444867753002771,-0.3264345141494757,1
-0.7349209485028061,0.9389400848820948,-0.0140064552453645,-0.0988036494398659,1.7987756547619576,1.7876766336964054,0
