game_id,move_number,color,username,move,time_control,increment_sec,time_left_cs,time_left_sec,time_spent_cs,time_spent_sec,time_left_ratio,time_spent_ratio,eval,mate,best_move,variation,judgment,eval_volatility,pieces_remaining,material_density,num_minor_pieces,num_rooks,num_queens,num_pawns,complexity_material_score,white_castled_king,white_castled_queen,black_castled_king,black_castled_queen,queen_present,is_opening,is_middlegame,is_endgame,is_pawn_move,is_knight_move,is_bishop_move,is_rook_move,is_queen_move,is_king_move,avg_time_spent_per_move,is_mate_threat,is_checkmate,prev_eval,eval_change,eval_loss,is_inaccuracy,is_mistake,is_blunder,eval_unified,eval_volatility_norm,time_pressure_norm,complexity_material_norm,material_time_pressure_int,time_eval_volatility_int,move_number_norm,cumulative_time_pressure,late_endgame_int
04ELJhAC,1,black,stevenhan,d5,10+10,10,60003.0,600.03,0.0,0.0,1.00005,0.0,32.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19.46169491525424,0,0,,,,0,0,0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
04ELJhAC,2,black,stevenhan,c6,10+10,10,58795.0,587.95,2208.0,22.08,0.9799166666666668,1.134536333867484,23.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19.46169491525424,0,0,32.0,-9.0,0.0,0,0,0,23.0,0.0,0.02008333333333323,1.0,0.02008333333333323,0.0,0.01694915254237288,0.567268166933742,0.0
04ELJhAC,3,black,stevenhan,Nf6,10+10,10,59267.0,592.67,528.0,5.28,0.9877833333333332,0.2713021667943984,17.0,,,,,6.164414002968976,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0,19.46169491525424,0,0,23.0,-6.0,0.0,0,0,0,17.0,0.021331954382790553,0.012216666666666764,1.0,0.012216666666666764,0.00026060537604309333,0.03389830508474576,0.46861283355396083,0.0
04ELJhAC,4,black,stevenhan,Bg4,10+10,10,59731.0,597.31,536.0,5.36,0.9955166666666666,0.2754128056852226,24.0,,,,,3.0912061651652345,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,0,1,0,0,0,19.46169491525424,0,0,17.0,7.0,7.0,0,0,0,24.0,0.010697118796911792,0.004483333333333395,1.0,0.004483333333333395,4.795874927282186e-05,0.05084745762711865,0.42031282658677627,0.0
04ELJhAC,5,black,stevenhan,Nbd7,10+10,10,60563.0,605.63,168.0,1.6799999999999997,1.0093833333333333,0.08632341670730856,16.0,,,,,3.559026084010437,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,1,0,0,0,0,19.46169491525424,0,0,24.0,-8.0,0.0,0,0,0,16.0,0.012316009605244944,0.0,1.0,0.0,0.0,0.06779661016949153,0.35351494461088273,0.0
04ELJhAC,6,black,stevenhan,e5,10+10,10,61019.0,610.19,544.0,5.44,1.0169833333333334,0.27952344457604683,-2.0,,,,,10.873004286866726,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,1,0,0,0,0,0,19.46169491525424,0,0,16.0,-18.0,0.0,0,0,0,-2.0,0.03762603085055876,0.0,1.0,0.0,0.0,0.0847457627118644,0.3411830279384101,0.0
04ELJhAC,7,black,stevenhan,Bd6,10+10,10,61851.0,618.51,168.0,1.6799999999999997,1.03085,0.08632341670730856,-2.0,,,,,8.48528137423857,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,0,1,0,0,0,19.46169491525424,0,0,-2.0,0.0,0.0,0,0,0,-2.0,0.029363315817727446,0.0,1.0,0.0,0.0,0.1016949152542373,0.30477451204825273,0.0
04ELJhAC,8,black,stevenhan,Bh5,10+10,10,62635.0,626.35,216.0,2.16,1.0439166666666666,0.11098725005225389,-13.0,,,,,5.185449728701348,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,0,1,0,0,0,19.46169491525424,0,0,-2.0,-11.0,0.0,0,0,0,-13.0,0.017944248555277886,0.0,1.0,0.0,0.0,0.11864406779661017,0.28055110429875285,0.0
04ELJhAC,9,black,stevenhan,O-O,10+10,10,63435.0,634.35,200.0,2.0,1.05725,0.10276597227060544,-25.0,,,,,9.392668535736913,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,0,0,1,19.46169491525424,0,0,-13.0,-12.0,0.0,0,0,0,-25.0,0.032503329049689125,0.0,1.0,0.0,0.0,0.13559322033898305,0.26079720074006985,0.0
04ELJhAC,10,black,stevenhan,Qe7,10+10,10,64003.0,640.03,432.0,4.32,1.0667166666666663,0.22197450010450778,5.0,,,,,12.328828005937952,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,0,1,0,19.46169491525424,0,0,-25.0,30.0,30.0,0,0,0,5.0,0.042663908765581106,0.0,1.0,0.0,0.0,0.15254237288135594,0.2569149306765136,0.0
04ELJhAC,11,black,stevenhan,Bg6,10+10,10,64795.0,647.95,208.0,2.08,1.0799166666666666,0.10687661116142967,-14.0,,,,,12.391753530294071,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,1,0,0,0,19.46169491525424,0,0,5.0,-19.0,0.0,0,0,0,-14.0,0.04288166253981356,0.0,1.0,0.0,0.0,0.1694915254237288,0.24327508344786963,0.0
04ELJhAC,12,black,stevenhan,Rad8,10+10,10,54035.0,540.35,11760.0,117.6,0.9005833333333334,6.0426391695116,0.0,,,,,8.04155872120988,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,1,0,0,19.46169491525424,0,0,-14.0,14.0,14.0,0,0,0,0.0,0.027827813596679355,0.0994166666666666,1.0,0.0994166666666666,0.002766548468403204,0.1864406779661017,0.7265554239531804,0.0
04ELJhAC,13,black,stevenhan,hxg6,10+10,10,55035.0,550.35,0.0,0.0,0.91725,0.0,0.0,,,,,6.599663291074443,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,1,0,0,0,0,0,19.46169491525424,0,0,0.0,0.0,0.0,0,0,0,0.0,0.022838134524899124,0.08274999999999999,0.9487179487179487,0.07850641025641024,0.0018898556319354022,0.2033898305084746,0.6706665451875511,0.0
04ELJhAC,14,black,stevenhan,Nc5,10+10,10,46691.0,466.91,9344.0,93.44,0.7781833333333333,4.801226224482686,-54.0,,,,,25.45584412271571,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,0,1,0,0,0,0,19.46169491525424,0,0,0.0,-54.0,0.0,0,0,0,-54.0,0.08808994745318234,0.22181666666666666,0.9487179487179487,0.21044145299145298,0.01953981851090673,0.22033898305084745,0.9657065222800608,0.0
04ELJhAC,15,black,stevenhan,Ne6,10+10,10,47531.0,475.31,160.0,1.5999999999999996,0.7921833333333334,0.08221277781648434,-65.0,,,,,28.405789707186262,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,0,1,0,0,0,0,19.46169491525424,0,0,-54.0,-11.0,0.0,0,0,0,-65.0,0.09829823401689011,0.20781666666666665,0.9487179487179487,0.1971594017094017,0.020428011332610047,0.23728813559322035,0.9068069393158225,0.0
04ELJhAC,16,black,stevenhan,Nf4,10+10,10,47659.0,476.59,872.0,8.72,0.7943166666666667,0.44805963909983976,-52.0,,,,,5.715476066494082,29,0.90625,7,4,2,14,73,1,0,1,0,1,0,1,0,0,1,0,0,0,0,19.46169491525424,0,0,-65.0,13.0,13.0,0,0,0,-52.0,0.019778404673609095,0.20568333333333333,0.9358974358974359,0.19249850427350426,0.004068088201283497,0.2542372881355932,0.8781352330523235,0.0
04ELJhAC,17,black,stevenhan,Nxg2,10+10,10,45195.0,451.95,3464.0,34.64,0.75325,1.7799066397268863,-32.0,,,,,13.572848714334887,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0,19.46169491525424,0,0,-52.0,20.0,20.0,0,0,0,-32.0,0.04696884237159604,0.24675000000000002,0.8974358974358975,0.22144230769230772,0.011589561855191324,0.2711864406779661,0.9311806099155331,0.0
04ELJhAC,18,black,stevenhan,cxd5,10+10,10,46107.0,461.07,88.0,0.8800000000000008,0.76845,0.04521702779906644,-45.0,,,,,8.286535263104035,26,0.8125,6,4,2,12,68,1,0,1,0,1,0,1,0,1,0,0,0,0,0,19.46169491525424,0,0,-32.0,-13.0,0.0,0,0,0,-45.0,0.02867555490899598,0.23155000000000003,0.8717948717948718,0.2018641025641026,0.006639824739178021,0.288135593220339,0.8819604109090627,0.0
04ELJhAC,19,black,stevenhan,Rfe8,10+10,10,35355.0,353.55,11752.0,117.52,0.58925,6.038528530620775,-39.0,,,,,5.312459150169743,26,0.8125,6,4,2,12,68,1,0,1,0,1,0,1,0,0,0,0,1,0,0,19.46169491525424,0,0,-45.0,6.0,6.0,0,0,0,-39.0,0.0183837646526139,0.41074999999999995,0.8717948717948718,0.35808974358974355,0.0075511313310611585,0.3050847457627119,1.1533587329991528,0.0
04ELJhAC,20,black,stevenhan,Bb8,10+10,10,31115.0,311.15,5240.0,52.4,0.5185833333333333,2.6924684734898627,49.0,,d5d4,d4 Qe2 b5 Bc1 Bb4 Rh1 Rb8 Ne4 Nxe4 Qxe4 bxc4 bxc4 Qd7 h4,Inaccuracy,42.96768811819205,26,0.8125,6,4,2,12,68,1,0,1,0,1,0,1,0,0,0,1,0,0,0,19.46169491525424,0,0,-39.0,88.0,88.0,0,0,0,49.0,0.14868968281977626,0.4814166666666667,0.8717948717948718,0.41969658119658126,0.07158169147082064,0.3220338983050847,1.2303142200236885,0.0
04ELJhAC,21,black,stevenhan,Qd7,10+10,10,17307.0,173.07,14808.0,148.08,0.28845,7.608792586915627,80.0,,,,,50.40502620440412,26,0.8125,6,4,2,12,68,1,0,1,0,1,0,1,0,0,0,0,0,1,0,19.46169491525424,0,0,49.0,31.0,31.0,0,0,0,80.0,0.17442659093594992,0.71155,0.8717948717948718,0.620325641025641,0.12411324078047517,0.3389830508474576,1.5340512851137806,0.0
04ELJhAC,22,black,stevenhan,d4,10+10,10,17739.0,177.39,568.0,5.68,0.2956499999999999,0.29185536124851946,52.0,,,,,13.960261060914616,25,0.78125,6,4,2,11,67,1,0,1,0,1,0,1,0,1,0,0,0,0,0,19.46169491525424,0,0,80.0,-28.0,0.0,0,0,0,52.0,0.04830948277968484,0.70435,0.8589743589743589,0.6050185897435897,0.03402678419587102,0.3559322033898305,1.4775878340289963,0.0
04ELJhAC,23,black,stevenhan,Rxe5,10+10,10,17947.0,179.47,792.0,7.92,0.2991166666666666,0.40695325019159756,80.0,,,,,13.199326582148888,24,0.75,6,3,2,11,62,1,0,1,0,1,0,1,0,0,0,0,1,0,0,19.46169491525424,0,0,52.0,28.0,28.0,0,0,0,80.0,0.045676269049798254,0.7008833333333334,0.7948717948717948,0.5571123931623931,0.032013735705852774,0.3728813559322034,1.4310385042969351,0.0
04ELJhAC,24,black,stevenhan,Bxe5,10+10,10,18723.0,187.23,224.0,2.24,0.31205,0.11509788894307811,97.0,,,,,18.553226733434325,22,0.6875,5,2,2,11,54,1,0,1,0,1,0,1,0,0,0,1,0,0,0,19.46169491525424,0,0,80.0,17.0,17.0,0,0,0,97.0,0.06420344028492776,0.6879500000000001,0.6923076923076923,0.47627307692307697,0.04416875674401606,0.3898305084745763,1.376207645323858,0.0
04ELJhAC,25,black,stevenhan,Nxg4,10+10,10,14355.0,143.55,5368.0,53.68,0.23925,2.7582386957430503,225.0,,d7c7,Qc7 Re1 Nd7 g5 f6 gxf6 Bxf6 Qe2 Qa5 Qe4 Qxa2 Re2 Nc5 Qxg6,Mistake,64.71990935304736,21,0.65625,4,2,2,11,51,1,0,1,0,1,0,1,0,0,1,0,0,0,0,19.46169491525424,0,0,97.0,128.0,128.0,1,0,0,225.0,0.22396324343442933,0.76075,0.6538461538461539,0.49741346153846155,0.17038003744274213,0.4067796610169492,1.4314888873406255,0.0
04ELJhAC,26,black,stevenhan,Qxg4+,10+10,10,15355.0,153.55,0.0,0.0,0.2559166666666667,0.0,212.0,,,,,57.52101065407897,19,0.59375,4,2,1,10,41,1,0,1,0,1,0,1,0,0,0,0,0,1,0,19.46169491525424,0,0,225.0,-13.0,0.0,0,0,0,212.0,0.19905145480719544,0.7440833333333333,0.5256410256410257,0.3911207264957265,0.14811086999778733,0.423728813559322,1.3764316224429092,0.0
04ELJhAC,27,black,stevenhan,Rd6,10+10,10,6763.0,67.63,9592.0,95.92,0.1127166666666666,4.928656030098237,269.0,,e5f4,Bf4 Bc1 Bxc1 Rxc1 Qf5 Qe2 g5 Kg2 g4 Nh2 Qg6 Re1 f5 Qe7,Inaccuracy,24.390344173235622,19,0.59375,4,2,1,10,41,1,0,1,0,1,0,1,0,0,0,0,1,0,0,19.46169491525424,0,0,212.0,57.0,57.0,0,0,0,269.0,0.08440278492545014,0.8872833333333334,0.5256410256410257,0.4663925213675214,0.07488918435126983,0.4406779661016949,1.5079954893931065,0.0
04ELJhAC,28,black,stevenhan,Qf4,10+10,10,5795.0,57.95,1968.0,19.68,0.0965833333333333,1.0112171671427574,292.0,,g4f5,Qf5 Re1 Qxd3+ Kf2 Re6 Nxe5 Qf5+ Qf3 Rxe5 Qxf5 Rxf5+ Kg3 d3 Re8+,Inaccuracy,33.62869145371091,19,0.59375,4,2,1,10,41,1,0,1,0,1,0,1,0,0,0,0,0,1,0,19.46169491525424,0,0,269.0,23.0,23.0,0,0,0,292.0,0.11637208527817788,0.9034166666666668,0.5256410256410257,0.4748728632478633,0.10513248137506055,0.4576271186440678,1.4902534064555941,0.0
04ELJhAC,29,black,stevenhan,Qf5,10+10,10,5347.0,53.47,1448.0,14.48,0.0891166666666666,0.7440256392391834,249.0,,,,,17.568911937472585,19,0.59375,4,2,1,10,41,1,0,1,0,1,0,1,0,0,0,0,0,1,0,19.46169491525424,0,0,292.0,-43.0,0.0,0,0,0,249.0,0.06079721897733086,0.9108833333333334,0.5256410256410257,0.47879764957264964,0.055379173479467726,0.4745762711864407,1.4645214144826144,0.0
04ELJhAC,30,black,stevenhan,Bf4,10+10,10,2507.0,25.07,3840.0,38.4,0.0417833333333333,1.9731066675956244,333.0,,e5f6,Bf6 Re1 Re6 Rxe6 fxe6 Qe2 e5 Bd2 b6 Nh2 Qh3 Qf3 Qxf3 Nxf3,Inaccuracy,34.296096311711956,19,0.59375,4,2,1,10,41,1,0,1,0,1,0,1,0,0,0,1,0,0,0,19.46169491525424,0,0,249.0,84.0,84.0,0,0,0,333.0,0.1186816397595729,0.9582166666666667,0.5256410256410257,0.5036779914529915,0.11372272524495208,0.4915254237288136,1.481474256253048,0.0
04ELJhAC,31,black,stevenhan,Qxf4,10+10,10,3507.0,35.07,0.0,0.0,0.05845,0.0,329.0,,,,,38.689648342791756,17,0.53125,3,2,0,10,29,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,333.0,-4.0,0.0,0,0,0,329.0,0.13388552636749235,0.94155,0.3717948717948718,0.3500634615384616,0.12605991735131242,0.5084745762711864,1.433684764115853,0.5084745762711864
04ELJhAC,32,black,stevenhan,g5,10+10,10,1339.0,13.39,3168.0,31.68,0.0223166666666666,1.6278130007663902,1182.0,,d6d8,Rd8 Re4,Blunder,401.16857083054526,17,0.53125,3,2,0,10,29,1,0,1,0,0,0,0,1,1,0,0,0,0,0,19.46169491525424,0,0,329.0,853.0,853.0,0,0,1,1182.0,1.0,0.9776833333333333,0.3717948717948718,0.3634976495726496,0.9776833333333333,0.5254237288135594,1.4397512715111822,0.5254237288135594
04ELJhAC,33,black,stevenhan,Kh7,10+10,10,1995.0,19.95,344.0,3.4400000000000004,0.03325,0.1767574723054414,863.0,,,,,351.9037115777869,17,0.53125,3,2,0,10,29,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,1182.0,-319.0,0.0,0,0,0,863.0,1.0,0.96675,0.3717948717948718,0.3594326923076923,0.96675,0.5423728813559322,1.4014787321413114,0.5423728813559322
04ELJhAC,34,black,stevenhan,Kh6,10+10,10,1411.0,14.11,1584.0,15.84,0.0235166666666666,0.8139065003831951,5663.0,,f4g5,Qxg5 Qxg5,Inaccuracy,2191.425766228208,16,0.5,2,2,0,10,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,863.0,4800.0,4800.0,0,0,1,5663.0,1.0,0.9764833333333334,0.3333333333333333,0.3254944444444444,0.9764833333333334,0.559322033898305,1.3841971959131314,0.559322033898305
04ELJhAC,35,black,stevenhan,Kg6,10+10,10,2291.0,22.91,120.0,1.1999999999999993,0.0381833333333333,0.06165958336236323,5556.0,,,,,2237.947919163645,16,0.5,2,2,0,10,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,5663.0,-107.0,0.0,0,0,0,5556.0,1.0,0.9618166666666667,0.3333333333333333,0.32060555555555553,0.9618166666666667,0.576271186440678,1.3464104069831095,0.576271186440678
04ELJhAC,36,black,stevenhan,Kf5,10+10,10,2563.0,25.63,728.0,7.279999999999999,0.0427166666666666,0.3740681390650038,2325.0,,,,,1548.944228247816,16,0.5,2,2,0,10,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,5556.0,-3231.0,0.0,0,0,0,2325.0,1.0,0.9572833333333334,0.3333333333333333,0.31909444444444446,0.9572833333333334,0.5932203389830508,1.3194008995409399,0.5932203389830508
04ELJhAC,37,black,stevenhan,Ke6,10+10,10,2331.0,23.31,1232.0,12.32,0.0388499999999999,0.6330383891869296,731.0,,,,,2007.2319801712563,16,0.5,2,2,0,10,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,2325.0,-1594.0,0.0,0,0,0,731.0,1.0,0.9611500000000001,0.3333333333333333,0.32038333333333335,0.9611500000000001,0.6101694915254238,1.300850561423264,0.6101694915254238
04ELJhAC,38,black,stevenhan,Ke7,10+10,10,2443.0,24.43,888.0,8.879999999999999,0.0407166666666666,0.45628091688148814,731.0,,,,,751.4188061409044,16,0.5,2,2,0,10,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,731.0,0.0,0.0,0,0,0,731.0,1.0,0.9592833333333334,0.3333333333333333,0.3197611111111111,0.9592833333333334,0.6271186440677966,1.2786250444616383,0.6271186440677966
04ELJhAC,39,black,stevenhan,Qxd6,10+10,10,2683.0,26.83,760.0,7.6,0.0447166666666666,0.3905106946283007,1901.0,,f4c1,Qc1+ Kh2 Qd2+ Qg2 Qf4+ Qg3 Qxg3+ Kxg3 Kxd6 Rh7 Ke6 Rxg7 Kf6 Rg4,Inaccuracy,551.5432893255071,14,0.4375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,731.0,1170.0,1170.0,0,0,1,1901.0,1.0,0.9552833333333334,0.2948717948717949,0.28168611111111114,0.9552833333333334,0.6440677966101694,1.2558528816453989,0.6440677966101694
04ELJhAC,40,black,stevenhan,f6,10+10,10,1915.0,19.15,1768.0,17.68,0.0319166666666666,0.9084511948721521,5565.0,,,,,2059.1625050544753,14,0.4375,1,2,0,10,23,1,0,1,0,0,0,0,1,1,0,0,0,0,0,19.46169491525424,0,0,1901.0,3664.0,3664.0,0,0,1,5565.0,1.0,0.9680833333333334,0.2948717948717949,0.2854604700854701,0.9680833333333334,0.6610169491525424,1.2471678394760677,0.6610169491525424
04ELJhAC,41,black,stevenhan,Kf7,10+10,10,1195.0,11.95,1720.0,17.2,0.0199166666666666,0.8837873615272068,5471.0,,,,,1705.5019463163592,14,0.4375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,5565.0,-94.0,0.0,0,0,0,5471.0,1.0,0.9800833333333334,0.2948717948717949,0.28899893162393164,0.9800833333333334,0.6779661016949152,1.23830490098951,0.6779661016949152
04ELJhAC,42,black,stevenhan,Ke7,10+10,10,2051.0,20.51,144.0,1.4399999999999995,0.0341833333333333,0.0739915000348359,6039.0,,d6d5,Qxd5 Rxd5,Inaccuracy,248.58175493967553,14,0.4375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,5471.0,568.0,568.0,0,0,1,6039.0,0.860217151900118,0.9658166666666667,0.2948717948717949,0.28479209401709404,0.8308120622576657,0.6949152542372882,1.210583153347732,0.6949152542372882
04ELJhAC,43,black,stevenhan,Ke6,10+10,10,2435.0,24.35,616.0,6.16,0.0405833333333333,0.3165191945934648,6096.0,,,,,282.15401625511004,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,6039.0,57.0,57.0,0,0,0,6096.0,0.9763939606873031,0.9594166666666667,0.2948717948717949,0.28290491452991456,0.9367686391160768,0.711864406779661,1.1897909682604235,0.711864406779661
04ELJhAC,44,black,stevenhan,Kf7,10+10,10,2891.0,28.91,544.0,5.44,0.0481833333333333,0.27952344457604683,2141.0,,,,,1851.1161197744696,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,6096.0,-3955.0,0.0,0,0,0,2141.0,1.0,0.9518166666666668,0.2948717948717949,0.28066388888888893,0.9518166666666668,0.7288135593220338,1.1691030699948697,0.7288135593220338
04ELJhAC,45,black,stevenhan,Kg6,10+10,10,2051.0,20.51,1840.0,18.4,0.0341833333333333,0.94544694488957,2137.0,,,,,1865.3484035607576,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,2141.0,-4.0,0.0,0,0,0,2137.0,1.0,0.9658166666666667,0.2948717948717949,0.28479209401709404,0.9658166666666667,0.7457627118644068,1.1641329338814186,0.7457627118644068
04ELJhAC,46,black,stevenhan,Qa3,10+10,10,1235.0,12.35,1816.0,18.16,0.0205833333333333,0.9331150282170975,,2.0,f6f5,f5 Qg2+ Kf7 Rh4 Qe7 Qf2 Qg5+ Kh2 Kf6 Rxd4 Qh5+ Kg2 Qg5+ Qg3,Blunder,3290.470306153436,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,1,0,2137.0,,,0,0,0,9119.14074074074,1.0,0.9794166666666667,0.2948717948717949,0.2888023504273505,0.9794166666666667,0.7627118644067796,1.1591108054974115,0.7627118644067796
04ELJhAC,47,black,stevenhan,Kf7,10+10,10,1987.0,19.87,248.0,2.4800000000000004,0.0331166666666666,0.12742980561555078,820.0,,,,,3641.741270908349,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,0,0,,,,0,0,0,820.0,1.0,0.9668833333333334,0.2948717948717949,0.28510662393162395,0.9668833333333334,0.7796610169491526,1.137160145925457,0.7796610169491526
04ELJhAC,48,black,stevenhan,Kg6,10+10,10,2467.0,24.67,520.0,5.2,0.0411166666666666,0.26719152790357414,,1.0,f7e7,Ke7 Qb7+ Ke6 Qxg7 Qc1+ Kh2 Qf4+ Qg3 Qd2+ Kh1 Qc1+ Kg2 Qd2+ Qf2,Mistake,3916.894418358296,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,1,0,820.0,,,0,0,0,9138.8,1.0,0.9588833333333334,0.2948717948717949,0.2827476495726496,0.9588833333333334,0.7966101694915254,1.1190357997166678,0.7966101694915254
04ELJhAC,49,black,stevenhan,Kh7,10+10,10,2611.0,26.11,856.0,8.56,0.0435166666666666,0.4398383613181913,,2.0,,,,3916.894418358296,13,0.40625,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,19.46169491525424,1,0,,,,0,0,0,9119.14074074074,1.0,0.9564833333333334,0.2948717948717949,0.2820399572649573,0.9564833333333334,0.8135593220338984,1.1051746275044538,0.8135593220338984
04ELJhAC,50,black,stevenhan,Qc1+,10+10,10,2691.0,26.91,920.0,9.2,0.04485,0.472723472444785,1894.0,,,,,3410.6071836418782,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,,,,0,0,0,1894.0,1.0,0.9551499999999999,0.2948717948717949,0.28164679487179484,0.9551499999999999,0.8305084745762712,1.0925256044032607,0.8305084745762712
04ELJhAC,51,black,stevenhan,Qd2+,10+10,10,3491.0,34.91,200.0,2.0,0.0581833333333333,0.10276597227060544,1457.0,,,,,3513.498232285037,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,1894.0,-437.0,0.0,0,0,0,1457.0,1.0,0.9418166666666667,0.2948717948717949,0.27771517094017095,0.9418166666666667,0.847457627118644,1.0731185527928164,0.847457627118644
04ELJhAC,52,black,stevenhan,Qh6+,10+10,10,4347.0,43.47,144.0,1.4399999999999995,0.07245,0.0739915000348359,2118.0,,,,,274.48254346436437,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,1457.0,661.0,661.0,0,0,1,2118.0,0.9498468294365163,0.92755,0.2948717948717949,0.27350833333333335,0.8810304266438407,0.864406779661017,1.0539045710090091,0.864406779661017
04ELJhAC,53,black,stevenhan,Qg6+,10+10,10,4099.0,40.99,1248.0,12.48,0.0683166666666666,0.641259666968578,1517.0,,,,,298.4631002690654,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,2118.0,-601.0,0.0,0,0,0,1517.0,1.0,0.9316833333333334,0.2948717948717949,0.2747271367521368,0.9316833333333334,0.8813559322033898,1.0461188181025858,0.8813559322033898
04ELJhAC,54,black,stevenhan,Qf5+,10+10,10,4715.0,47.15,384.0,3.84,0.0785833333333333,0.19731066675956244,1882.0,,,,,247.23403217734136,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,1517.0,365.0,365.0,0,0,1,1882.0,0.8555533573410709,0.9214166666666667,0.2948717948717949,0.2716997863247863,0.7883211226766851,0.8983050847457628,1.0304001486332706,0.8983050847457628
04ELJhAC,55,black,stevenhan,Qh5+,10+10,10,5291.0,52.91,424.0,4.24,0.0881833333333333,0.21786386121368356,1752.0,,,,,151.05186747162932,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,1882.0,-130.0,0.0,0,0,0,1752.0,0.5227149806596689,0.9118166666666667,0.2948717948717949,0.2688690170940171,0.4766202312818305,0.9152542372881356,1.015626761589278,0.9152542372881356
04ELJhAC,56,black,stevenhan,Qe5+,10+10,10,6123.0,61.23,168.0,1.6799999999999997,0.1020499999999999,0.08632341670730856,6137.0,,,,,2037.1589694146764,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,19.46169491525424,0,0,1752.0,4385.0,4385.0,0,0,1,6137.0,1.0,0.8979500000000001,0.2948717948717949,0.26478012820512825,0.8979500000000001,0.9322033898305084,0.9990320590021,0.9322033898305084
04ELJhAC,57,black,stevenhan,g5,10+10,10,2883.0,28.83,4240.0,42.4,0.0480499999999999,2.1786386121368353,,21.0,f6f5,f5 Qh5+ Kg8 Rg5 Qf4+ Ke2 Qe5+ Kf3 Qe1 Rxf5 Qf1+ Ke3 Qe1+ Qe2,Mistake,2885.668503908941,12,0.375,1,2,0,10,23,1,0,1,0,0,0,0,1,1,0,0,0,0,0,19.46169491525424,1,0,6137.0,,,0,0,0,8745.614814814815,1.0,0.9519500000000001,0.2948717948717949,0.2807032051282052,0.9519500000000001,0.9491525423728814,1.0197269108114815,0.9491525423728814
