game_id,move_number,color,username,move,time_control,increment_sec,time_left_cs,time_left_sec,time_spent_cs,time_spent_sec,time_left_ratio,time_spent_ratio,eval,mate,best_move,variation,judgment,eval_volatility,pieces_remaining,material_density,num_minor_pieces,num_rooks,num_queens,num_pawns,complexity_material_score,white_castled_king,white_castled_queen,black_castled_king,black_castled_queen,queen_present,is_opening,is_middlegame,is_endgame,is_pawn_move,is_knight_move,is_bishop_move,is_rook_move,is_queen_move,is_king_move
whq08Epc,61,white,MFAmhedC,Kb6,10+5,5,28771.0,287.71,-400.0,-4.0,0.47951666666666665,-0.006666666666666667,602.0,,,,,31.283648551066843,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,61,black,stevenhan,Kf3,10+5,5,8923.0,89.23,-504.0,-5.04,0.14871666666666666,-0.0084,5043.0,,g2f2,Kf2 Kc5 Ke3 a5 Ke2 Kd4 Kd2 a6 Ke2 Kd5 Kf2 Ke6,Inaccuracy,2091.6244086036736,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,62,white,MFAmhedC,a5,10+5,5,29155.0,291.55,-384.0,-3.84,0.48591666666666666,-0.0063999999999999994,8308.0,,,,,3158.148930412666,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,1,0,0,0,0,0
whq08Epc,62,black,stevenhan,Ke4,10+5,5,9419.0,94.19,-496.0,-4.96,0.15698333333333334,-0.008266666666666667,8308.0,,,,,1539.1357603827184,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,63,white,MFAmhedC,a6,10+5,5,29531.0,295.31,-376.0,-3.76,0.49218333333333336,-0.006266666666666666,3548.0,,,,,2243.885518965311,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,1,0,0,0,0,0
whq08Epc,63,black,stevenhan,Kd5,10+5,5,9923.0,99.23,-504.0,-5.04,0.16538333333333333,-0.0084,,13.0,e4d3,Kd3 Ka5 Ke4 a7 Ke5 Kb6 Kf5 Kb5 Kf6 Kc5 Ke5 Kc4,Inaccuracy,2380.0,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,64,white,MFAmhedC,a7,10+5,5,29859.0,298.59,-328.0,-3.28,0.49765,-0.0054666666666666665,6812.0,,,,,1632.0,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,1,0,0,0,0,0
whq08Epc,64,black,stevenhan,Kd6,10+5,5,10419.0,104.19,-496.0,-4.96,0.17365,-0.008266666666666667,,9.0,d5d4,Kd4,Inaccuracy,,3,0.09375,1,0,1,2,14,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,65,white,MFAmhedC,a8=Q,10+5,5,30163.0,301.63,-304.0,-3.04,0.5027166666666667,-0.005066666666666666,,8.0,,,,,3,0.09375,1,0,2,1,22,1,0,1,0,1,0,0,1,1,0,0,0,0,0
whq08Epc,65,black,stevenhan,Kd7,10+5,5,10923.0,109.23,-504.0,-5.04,0.18205000000000002,-0.0084,,5.0,,,,,3,0.09375,1,0,2,1,22,1,0,1,0,1,0,0,1,0,0,0,0,0,1
whq08Epc,66,white,MFAmhedC,Qc6+,10+5,5,30240.0,302.4,-77.0,-0.77,0.504,-0.0012833333333333334,,5.0,,,,,3,0.09375,1,0,2,1,22,1,0,1,0,1,0,0,1,0,0,0,0,1,0
K32rUkvS,1,white,stevenhan,c4,10+5,5,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,12.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,1,black,TruongSonVn10,Nf6,10+5,5,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,14.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
K32rUkvS,2,white,stevenhan,Nc3,10+5,5,60203.0,602.03,-200.0,-2.0,1.0033833333333333,-0.0033333333333333335,12.0,,,,,0.9428090415820634,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
K32rUkvS,2,black,TruongSonVn10,g6,10+5,5,59771.0,597.71,232.0,2.32,0.9961833333333334,0.0038666666666666663,48.0,,,,,16.519348924485154,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,3,white,stevenhan,g3,10+5,5,60483.0,604.83,-280.0,-2.8,1.0080500000000001,-0.004666666666666666,23.0,,,,,15.062831370260005,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,3,black,TruongSonVn10,Bg7,10+5,5,59891.0,598.91,-120.0,-1.2,0.9981833333333333,-0.002,21.0,,,,,12.283683848458853,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,0,1,0,0,0
K32rUkvS,4,white,stevenhan,Bg2,10+5,5,60819.0,608.19,-336.0,-3.36,1.0136500000000002,-0.0056,18.0,,,,,2.0548046676563256,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,0,1,0,0,0
K32rUkvS,4,black,TruongSonVn10,O-O,10+5,5,60259.0,602.59,-368.0,-3.68,1.0043166666666667,-0.0061333333333333335,31.0,,,,,5.557777333511022,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,0,0,0,0,0,1
K32rUkvS,5,white,stevenhan,e4,10+5,5,60523.0,605.23,296.0,2.96,1.0087166666666667,0.004933333333333333,-9.0,,,,,16.659998666133067,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,5,black,TruongSonVn10,d6,10+5,5,59779.0,597.79,480.0,4.8,0.9963166666666666,0.008,0.0,,,,,17.133463034528532,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,6,white,stevenhan,Nge2,10+5,5,60771.0,607.71,-248.0,-2.48,1.01285,-0.0041333333333333335,0.0,,,,,4.242640687119285,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,0,1,0,0,0,0
K32rUkvS,6,black,TruongSonVn10,c5,10+5,5,58147.0,581.47,1632.0,16.32,0.9691166666666667,0.027200000000000002,0.0,,,,,0.0,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,1,0,0,0,0,0
K32rUkvS,7,white,stevenhan,O-O,10+5,5,61059.0,610.59,-288.0,-2.88,1.01765,-0.0048,0.0,,,,,0.0,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,0,0,1
K32rUkvS,7,black,TruongSonVn10,Nc6,10+5,5,57995.0,579.95,152.0,1.52,0.9665833333333335,0.002533333333333333,0.0,,,,,0.0,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,8,white,stevenhan,d3,10+5,5,61323.0,613.23,-264.0,-2.64,1.0220500000000001,-0.0044,-2.0,,,,,0.9428090415820634,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,8,black,TruongSonVn10,h6,10+5,5,57907.0,579.07,88.0,0.88,0.9651166666666667,0.0014666666666666667,38.0,,,,,18.40289832245635,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,9,white,stevenhan,f4,10+5,5,61579.0,615.79,-256.0,-2.56,1.0263166666666665,-0.004266666666666667,23.0,,,,,16.49915822768611,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,9,black,TruongSonVn10,Bg4,10+5,5,34803.0,348.03,23104.0,231.04,0.58005,0.38506666666666667,24.0,,,,,6.847546194724712,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,10,white,stevenhan,h3,10+5,5,61579.0,615.79,0.0,,1.0263166666666665,0.0,34.0,,,,,4.96655480858378,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,10,black,TruongSonVn10,Bxe2,10+5,5,35099.0,350.99,-296.0,-2.96,0.5849833333333333,-0.004933333333333333,31.0,,,,,4.189935029992178,31,0.96875,7,4,2,16,75,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,11,white,stevenhan,Nxe2,10+5,5,61651.0,616.51,-72.0,-0.72,1.0275166666666666,-0.0012,30.0,,,,,1.699673171197595,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,11,black,TruongSonVn10,e5,10+5,5,31851.0,318.51,3248.0,32.48,0.5308499999999999,0.054133333333333325,104.0,,f6d7,Nd7 Rb1 Rb8 Be3 Qc8 b3 b5 Qd2 Kh7 Rbe1 a5 cxb5,Inaccuracy,34.650637319776195,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,12,white,stevenhan,f5,10+5,5,60475.0,604.75,1176.0,11.76,1.0079166666666666,0.0196,112.0,,,,,36.914315199752345,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,12,black,TruongSonVn10,g5,10+5,5,31987.0,319.87,-136.0,-1.36,0.5331166666666667,-0.002266666666666667,106.0,,,,,3.39934634239519,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,13,white,stevenhan,h4,10+5,5,55083.0,550.83,5392.0,53.92,0.91805,0.08986666666666666,52.0,,,,,26.981475126464083,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,13,black,TruongSonVn10,gxh4,10+5,5,31987.0,319.87,0.0,,0.5331166666666667,0.0,69.0,,,,,22.543784558547888,29,0.90625,6,4,2,15,71,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,14,white,stevenhan,gxh4,10+5,5,55387.0,553.87,-304.0,-3.04,0.9231166666666667,-0.005066666666666666,47.0,,,,,9.41629792788369,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,14,black,TruongSonVn10,Nh7,10+5,5,31931.0,319.31,56.0,0.56,0.5321833333333333,0.0009333333333333334,124.0,,g8h8,Kh8 Nc3 Nd4 Kh2 Rg8 Kh3 b5 cxb5 Bf8 a4 Qd7,Inaccuracy,32.38312317653544,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,15,white,stevenhan,Qe1,10+5,5,54731.0,547.31,656.0,6.56,0.9121833333333332,0.010933333333333333,-5.0,,f1f3,Rf3 Kh8 Nc3 a6 Kh1 b5 Rh3 Rg8 cxb5 axb5 Nxb5 d5,Mistake,52.99266196580637,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,0,0,1,0
K32rUkvS,15,black,TruongSonVn10,Kh8,10+5,5,30771.0,307.71,1160.0,11.6,0.5128499999999999,0.019333333333333334,0.0,,,,,59.667597758098346,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,0,0,0,1
K32rUkvS,16,white,stevenhan,a3,10+5,5,53499.0,534.99,1232.0,12.32,0.89165,0.020533333333333334,-52.0,,,,,23.423634787681152,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,16,black,TruongSonVn10,Rg8,10+5,5,28923.0,289.23,1848.0,18.48,0.48205000000000003,0.0308,-51.0,,,,,24.280765135299085,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,0,1,0,0
K32rUkvS,17,white,stevenhan,Be3,10+5,5,52739.0,527.39,760.0,7.6,0.8789833333333333,0.012666666666666666,-184.0,,f1f3,Rf3 Rb8 Kh1 b5 cxb5 Rxb5 Nc3 Rb3 Rh3 Nd4 Qd1 Qf8,Mistake,62.46243315430128,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,17,black,TruongSonVn10,Nf6,10+5,5,27107.0,271.07,1816.0,18.16,0.4517833333333333,0.030266666666666667,-112.0,,g7f6,Bf6 Rf3 Bxh4 Qd1 Nf6 Bxh6 Ng4 Bd2 Rg7 f6 Rh7 Qf1,Inaccuracy,54.35888969514452,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,18,white,stevenhan,Bh3,10+5,5,51547.0,515.47,1192.0,11.92,0.8591166666666668,0.019866666666666668,-186.0,,e1g3,Qg3 Rb8 a4 a6 Kh1 b5 cxb5 axb5 a5 Nxa5 Qh3 Nc6,Inaccuracy,34.4222150491349,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,18,black,TruongSonVn10,Ng4,10+5,5,22315.0,223.15,4792.0,47.92,0.3719166666666667,0.07986666666666667,0.0,,c6d4,Nd4 Bxd4 cxd4 Kh1 h5 a4 Bh6 b4 Qc7 Ra2 d5 cxd5,Blunder,76.46059260967196,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,19,white,stevenhan,Bg5,10+5,5,37755.0,377.55,13792.0,137.92,0.62925,0.22986666666666664,-161.0,,h3g4,Bxg4 Bf6 Qg3 h5 Bg5 Bxg5 hxg5 Rxg5 Qh2 Rxg4+ Kf2 Rh4,Mistake,82.42302806592072,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,19,black,TruongSonVn10,hxg5,10+5,5,19235.0,192.35,3080.0,30.8,0.32058333333333333,0.051333333333333335,-177.0,,,,,79.93469556804202,27,0.84375,6,4,2,13,69,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,20,white,stevenhan,Bxg4,10+5,5,38011.0,380.11,-256.0,-2.56,0.6335166666666667,-0.004266666666666667,-161.0,,,,,7.542472332656507,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,20,black,TruongSonVn10,gxh4,10+5,5,19227.0,192.27,8.0,0.08,0.32045,0.00013333333333333334,-180.0,,,,,8.339997335464536,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,21,white,stevenhan,Kh2,10+5,5,38419.0,384.19,-408.0,-4.08,0.6403166666666666,-0.0068000000000000005,-173.0,,,,,7.84573486395988,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,0,0,0,0,1
K32rUkvS,21,black,TruongSonVn10,Bh6,10+5,5,4523.0,45.23,14704.0,147.04,0.07538333333333333,0.24506666666666665,-116.0,,,,,28.662790435607548,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,22,white,stevenhan,Bh3,10+5,5,38587.0,385.87,-168.0,-1.68,0.6431166666666667,-0.0028,-263.0,,h2h3,Kh3 Rxg4 Kxg4 Qg5+ Kh3 Rg8 Rg1 Qe3+ Kh2 Bg5 Rxg5 Qxg5,Mistake,60.51446108162907,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,22,black,TruongSonVn10,Qg5,10+5,5,2915.0,29.15,1608.0,16.08,0.04858333333333333,0.026799999999999997,-170.0,,d8f6,Qf6 Kh1 Nd4 Nxd4 cxd4 Qe2 Rg3 Rf3 Rag8 Raf1 Rxf3 Rxf3,Inaccuracy,60.71243694664216,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,0,0,0,1,0
K32rUkvS,23,white,stevenhan,Qf2,10+5,5,35523.0,355.23,3064.0,30.64,0.5920500000000001,0.05106666666666667,-288.0,,f5f6,f6 Qh5 Rf5 Rg5 Rxg5 Bxg5 Qf2 Rg8 Rg1 Qh6 Kh1 Bf4,Inaccuracy,50.769632218045025,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,0,0,0,1,0
K32rUkvS,23,black,TruongSonVn10,Nd4,10+5,5,1355.0,13.55,1560.0,15.6,0.022583333333333334,0.026,-279.0,,,,,53.63042254375983,25,0.78125,5,4,2,12,65,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,24,white,stevenhan,Nxd4,10+5,5,19579.0,195.79,15944.0,159.44,0.32631666666666664,0.2657333333333333,-280.0,,,,,4.027681991198191,24,0.75,4,4,2,12,62,1,0,1,0,1,0,1,0,0,1,0,0,0,0
K32rUkvS,24,black,TruongSonVn10,cxd4,10+5,5,1691.0,16.91,-336.0,-3.36,0.028183333333333335,-0.0056,-261.0,,,,,8.73053390247253,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,25,white,stevenhan,Rg1,10+5,5,8155.0,81.55,11424.0,114.24,0.13591666666666666,0.19039999999999999,-465.0,,f5f6,f6 Qf4+ Qxf4 Bxf4+ Rxf4 exf4 Rf1 Kh7 Rxf4 Kh6 b4 Kh5,Mistake,92.01569914361836,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,0,1,0,0
K32rUkvS,25,black,TruongSonVn10,Qh5,10+5,5,1963.0,19.63,-272.0,-2.72,0.032716666666666665,-0.004533333333333334,-408.0,,,,,85.94184079946159,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,0,0,1,0
K32rUkvS,26,white,stevenhan,Bg2,10+5,5,4939.0,49.39,3216.0,32.16,0.08231666666666666,0.053599999999999995,-684.0,,f5f6,f6 Be3 Rxg8+ Rxg8 Qf1 Rg3 Qf5 Qxf5 Bxf5 Bf4 Kh1 Rxd3,Mistake,118.97058459972364,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,26,black,TruongSonVn10,Rg4,10+5,5,1123.0,11.23,840.0,8.4,0.018716666666666666,0.014,0.0,,h6f4,Bf4+ Kh1 Rg3 Raf1 Rag8 Qf3 Rxf3 Bxf3 Rxg1+ Kxg1 Qg5+ Kf2,Blunder,280.9697492613751,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,0,1,0,0
K32rUkvS,27,white,stevenhan,Bf3,10+5,5,5027.0,50.27,-88.0,-0.88,0.08378333333333333,-0.0014666666666666667,0.0,,,,,322.44069222106566,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,27,black,TruongSonVn10,Bf4+,10+5,5,1163.0,11.63,-40.0,-0.4,0.019383333333333336,-0.0006666666666666668,0.0,,,,,0.0,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,28,white,stevenhan,Kh3,10+5,5,4275.0,42.75,752.0,7.52,0.07125,0.012533333333333332,0.0,,,,,0.0,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,0,0,0,1
K32rUkvS,28,black,TruongSonVn10,Rg3+,10+5,5,834.0,8.34,329.0,3.29,0.0139,0.005483333333333333,424.0,,g4g1,Rxg1 Rxg1 Qh6 Qxh4 Rg8 Rxg8+ Kxg8 Qxh6 Bxh6 f6 Bc1 a4,Blunder,199.87551681539742,23,0.71875,4,4,2,11,61,1,0,1,0,1,0,1,0,0,0,0,1,0,0
K32rUkvS,29,white,stevenhan,Qxg3,10+5,5,4651.0,46.51,-376.0,-3.76,0.07751666666666666,-0.006266666666666666,411.0,,,,,196.88293193897965,22,0.6875,4,4,1,11,52,1,0,1,0,1,0,1,0,0,0,0,0,1,0
K32rUkvS,29,black,TruongSonVn10,Bxg3,10+5,5,579.0,5.79,255.0,2.55,0.00965,0.0042499999999999994,460.0,,,,,20.725722075613085,21,0.65625,3,4,1,11,49,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,30,white,stevenhan,Bxh5,10+5,5,5027.0,50.27,-376.0,-3.76,0.08378333333333333,-0.006266666666666666,453.0,,,,,21.638443156156644,20,0.625,2,4,1,11,46,1,0,1,0,1,0,1,0,0,0,1,0,0,0
K32rUkvS,30,black,TruongSonVn10,f6,10+5,5,1011.0,10.11,-432.0,-4.32,0.01685,-0.007200000000000001,459.0,,,,,3.091206165165235,20,0.625,2,4,1,11,46,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,31,white,stevenhan,Rxg3,10+5,5,5259.0,52.59,-232.0,-2.32,0.08765,-0.0038666666666666663,449.0,,,,,4.109609335312651,19,0.59375,2,3,1,11,41,1,0,1,0,1,0,1,0,0,0,0,1,0,0
K32rUkvS,31,black,TruongSonVn10,hxg3,10+5,5,1419.0,14.19,-408.0,-4.08,0.02365,-0.0068000000000000005,429.0,,,,,12.47219128924647,18,0.5625,2,3,1,10,40,1,0,1,0,1,0,1,0,1,0,0,0,0,0
K32rUkvS,32,white,stevenhan,Rg1,10+5,5,5041.0,50.41,218.0,2.18,0.08401666666666666,0.0036333333333333335,445.0,,,,,8.640987597877148,18,0.5625,2,3,1,10,40,1,0,1,0,1,0,1,0,0,0,0,1,0,0
P8buBILB,1,white,Klapaucjus,e4,10+5,5,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,18.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,1,black,stevenhan,e6,10+5,5,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,22.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,2,white,Klapaucjus,d4,10+5,5,59307.0,593.07,696.0,6.96,0.98845,0.0116,29.0,,,,,4.546060565661952,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,2,black,stevenhan,d5,10+5,5,59659.0,596.59,344.0,3.44,0.9943166666666667,0.005733333333333333,31.0,,,,,3.8586123009300755,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,3,white,Klapaucjus,Nd2,10+5,5,59683.0,596.83,-376.0,-3.76,0.9947166666666667,-0.006266666666666666,10.0,,,,,9.463379711052259,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
P8buBILB,3,black,stevenhan,dxe4,10+5,5,59939.0,599.39,-280.0,-2.8,0.9989833333333333,-0.004666666666666666,36.0,,,,,11.264496832477201,31,0.96875,8,4,2,15,77,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,4,white,Klapaucjus,Nxe4,10+5,5,60035.0,600.35,-352.0,-3.52,1.0005833333333334,-0.005866666666666667,39.0,,,,,13.021349989749739,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
P8buBILB,4,black,stevenhan,Nd7,10+5,5,60339.0,603.39,-400.0,-4.0,1.00565,-0.006666666666666667,30.0,,,,,3.7416573867739413,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
P8buBILB,5,white,Klapaucjus,Nf3,10+5,5,59795.0,597.95,240.0,2.4,0.9965833333333334,0.004,31.0,,,,,4.027681991198191,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
P8buBILB,5,black,stevenhan,Ngf6,10+5,5,58603.0,586.03,1736.0,17.36,0.9767166666666666,0.028933333333333332,33.0,,,,,1.247219128924647,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
P8buBILB,6,white,Klapaucjus,Bd3,10+5,5,58203.0,582.03,1592.0,15.92,0.97005,0.026533333333333332,27.0,,,,,2.494438257849294,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,0,1,0,0,0
P8buBILB,6,black,stevenhan,b6,10+5,5,58707.0,587.07,-104.0,-1.04,0.97845,-0.0017333333333333335,54.0,,,,,11.575836902790225,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,7,white,Klapaucjus,O-O,10+5,5,56787.0,567.87,1416.0,14.16,0.94645,0.0236,40.0,,,,,11.025223605694151,30,0.9375,7,4,2,15,74,1,0,0,0,1,1,0,0,0,0,0,0,0,1
P8buBILB,7,black,stevenhan,Bb7,10+5,5,58827.0,588.27,-120.0,-1.2,0.9804499999999999,-0.002,52.0,,,,,6.182412330330469,30,0.9375,7,4,2,15,74,1,0,0,0,1,1,0,0,0,0,1,0,0,0
P8buBILB,8,white,Klapaucjus,Re1,10+5,5,56339.0,563.39,448.0,4.48,0.9389833333333333,0.0074666666666666675,30.0,,,,,8.993825042154693,30,0.9375,7,4,2,15,74,1,0,0,0,1,1,0,0,0,0,0,1,0,0
P8buBILB,8,black,stevenhan,Be7,10+5,5,54619.0,546.19,4208.0,42.08,0.9103166666666668,0.07013333333333333,32.0,,,,,9.93310961716756,30,0.9375,7,4,2,15,74,1,0,0,0,1,1,0,0,0,0,1,0,0,0
P8buBILB,9,white,Klapaucjus,c4,10+5,5,54299.0,542.99,2040.0,20.4,0.9049833333333334,0.033999999999999996,19.0,,,,,5.715476066494082,30,0.9375,7,4,2,15,74,1,0,0,0,1,1,0,0,1,0,0,0,0,0
P8buBILB,9,black,stevenhan,O-O,10+5,5,54227.0,542.27,392.0,3.92,0.9037833333333333,0.006533333333333333,24.0,,,,,5.354126134736337,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,0,0,0,0,0,1
P8buBILB,10,white,Klapaucjus,b3,10+5,5,46907.0,469.07,7392.0,73.92,0.7817833333333333,0.1232,0.0,,,,,10.338708279513881,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,1,0,0,0,0,0
P8buBILB,10,black,stevenhan,c5,10+5,5,54395.0,543.95,-168.0,-1.68,0.9065833333333334,-0.0028,2.0,,,,,10.873004286866728,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,1,0,0,0,0,0
P8buBILB,11,white,Klapaucjus,dxc5,10+5,5,41643.0,416.43,5264.0,52.64,0.6940500000000001,0.08773333333333333,-56.0,,c1b2,Bb2 cxd4 Nxd4 a6 Qe2 Qc7 Rad1 Rad8 Nf3 h6 Nxf6+ Bxf6,Inaccuracy,26.8824602048746,29,0.90625,7,4,2,14,73,1,0,1,0,1,0,1,0,1,0,0,0,0,0
P8buBILB,11,black,stevenhan,Nxe4,10+5,5,47147.0,471.47,7248.0,72.48,0.7857833333333334,0.1208,0.0,,d7c5,Nxc5 Nxc5 Bxc5 Bg5 h6 Bh4 g5 Bg3 Nh5 Be5 f6 Bg3,Inaccuracy,26.8824602048746,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
P8buBILB,12,white,Klapaucjus,Bxe4,10+5,5,41091.0,410.91,552.0,5.52,0.6848500000000001,0.0092,-9.0,,,,,24.553795814270526,27,0.84375,5,4,2,14,67,1,0,1,0,1,0,1,0,0,0,1,0,0,0
P8buBILB,12,black,stevenhan,Bxe4,10+5,5,47651.0,476.51,-504.0,-5.04,0.7941833333333334,-0.0084,2.0,,,,,4.784233364802441,26,0.8125,4,4,2,14,64,1,0,1,0,1,0,1,0,0,0,1,0,0,0
P8buBILB,13,white,Klapaucjus,Rxe4,10+5,5,40795.0,407.95,296.0,2.96,0.6799166666666666,0.004933333333333333,8.0,,,,,7.039570693980959,25,0.78125,4,3,2,14,59,1,0,1,0,1,0,1,0,0,0,0,1,0,0
P8buBILB,13,black,stevenhan,Bf6,10+5,5,48027.0,480.27,-376.0,-3.76,0.80045,-0.006266666666666666,16.0,,,,,5.734883511361751,25,0.78125,4,3,2,14,59,1,0,1,0,1,0,1,0,0,0,1,0,0,0
